ID,Name,Artist,Album,Year,Tempo,Energy,Key,Pitch,MFCC,Mode
SOWJQRH12AB0186761,One About Heaven,Brent Lamb,Reflections Of A Simple Man,0,142.978,0.0,7,2,0,1
SOGMTCP12A58A81E46,Go And Wash (Those Dirty Feet),Johnny Horton,Country Legend,2005,104.284,0.0,9,1,2,1
SOIFMVY12A8AE467B1,October,U2,October,1981,94.838,0.0,9,7,2,0
SOGVDLQ12A58A7E3C5,Comin' Home,ZO2,Ain't It Beautiful,2007,88.344,0.0,7,2,0,1
SODMQQB12AC3DF6CF0,Two Lights [Bonus Track],Joe Lynn Turner,Second Hand Life: The Deluxe Edition,0,111.942,0.0,3,3,0,0
SOHWOYN12A6D4F5F4B,Peace And Quiet Time,Gonzalo Rubalcaba,Images: Live From Mt. Fuji,0,85.06,0.0,1,1,0,1
SOUYOSU12A8C139214,Porcelaine,Benabar,Live Au Grand Rex,2001,140.407,0.0,6,10,0,1
SOFFAYN12A58A7ACEC,Funny,Streetwize,Work It!,0,79.076,0.0,9,1,0,1
SOFLYJP12A8C141B86,Two Ruffles & Flourishes / General's March,US Coast Guard Band,Ceremonials,0,56.216,0.0,5,10,2,1
SOUFLRE12A58A7D6A0,Irreplaceable,Toby Love,Love Is Back,0,128.998,0.0,7,2,0,1
SOFKMDX12AB0184231,Stuff Like That,James Last,Last The Whole Night Long,0,126.184,0.0,9,9,2,0
SOFHZSP12A58A79004,Are You The One?,The Presets,Are You The One?,2005,132.946,0.0,9,11,1,1
SOZWVCA12A6D4F9774,She Runs,Jimmy Wayne,Jimmy Wayne,0,117.142,0.0,5,5,0,1
SOHKHHS12B350491C5,Cheer,Descendents,Enjoy!,1986,187.176,0.0,11,1,0,1
SOBBZZS12AB018EC5C,Wait And Bleed [Demo],Slipknot,Slipknot 10th Anniversary Edition,0,178.427,0.0,7,0,1,1
SOGOMGW12AB0188626,Con La Misma Tijera,Los Originales De San Juan,Mi Padre Querido,0,229.221,0.0,0,0,0,1
SOTBGCQ12AB0186F00,One Of These Days,Mike Bloomfield,Diamond Master Series - Mike Bloomfield,0,104.53,0.0,7,6,6,1
SOPMUGB12A8C13833E,Tirador (Carlos Jean Remix),Hevia,Tierra De Hevia,2005,124.998,0.0,3,10,1,1
SONCELS12A58A7D2A7,No Ordinary Love (Remastered LP Version),Deftones,B-Sides & Rarities,2005,166.03,0.0,11,11,0,0
SORXFQI12A8C132FAC,Freak,Stephen Pearcy,Anthology 1977-2007,2002,130.28,0.0,6,1,0,1
SONKNTF12A6D4F59C5,"Messiaen : Et exspecto resurrectionem mortuorum : IV ""Ils ressusciteront_ glorieux_ avec un nom nouveau",Pierre Boulez,Messiaen : Edition,0,152.986,0.0,8,9,2,0
SOHNTED12A6702067E,Ocean Size (Album Version),Goldfinger,Disconnection Notice,0,86.778,0.0,5,0,0,0
SOVXRRI12A8C1450B6,Rock Island Blues,Furry Lewis,Lost & Lonely Blues Vol 1,0,146.422,0.0,9,7,0,0
SOGPEMQ12A67020412,Look Thru My Eyes,DMX,It's Dark And Hell Is Hot,1998,95.752,0.0,10,1,0,0
SOHUKRD12A58A797C3,Red Sails In The Sunset,Arthur Tracy,Street Singer,1993,104.0,0.0,7,11,2,1
SONSCMZ12A6D4F6EE9,(The Best Part Of) Breakin' Up,The Ronettes,Phil Spector's Wall Of Sound Retrospective Phillies Sound 1961-1996,1964,106.671,0.0,2,2,0,1
SOXYTFQ12AB01800BA,Cedar and Clay (World),R. Carlos Nakai,People of Peace,0,99.933,0.0,7,7,0,1
SOQFMJN12AB0181D3D,Kapitel 4,Oliver Kalkofe,Kalkofe liest Asmussen - Lachen ist gesund Vol.1,2008,258.677,0.0,6,1,0,0
SOFRBZI12AB0186AE8,IRM,Charlotte Gainsbourg,IRM,2009,120.148,0.0,11,11,0,1
SOPZFGB12A8C1343E0,20.000 Seconds,K's Choice,Cocoon Crash,1998,103.801,0.0,5,0,0,1
SOJDFOK12AB018211B,Qu Ni De Hun Li,Candy Lo,Fantasy,2001,124.019,0.0,3,3,0,1
SOWAGSC12AB01815B1,Pastel,Richard Smith,Flow,0,176.014,0.0,8,3,0,1
SOXLGIE12A6D4FD624,Smoke In The Air (A Cappella),C.L. Smooth,American Me 12,2006,100.552,0.0,8,8,1,1
SOATQEU12AB017BD60,Fall in Philadelphia,Hall & Oates,AM Radio Gold: Hall & Oates (Remastered),1972,153.802,0.0,8,8,0,1
SOFSZCZ12A8C140AB4,When I Left Home,Champion Jack Dupree,The Blues Of Champion Jack Dupree Vol. 1,0,105.291,0.0,5,9,2,1
SOXBVUJ12A8C13CB38,I've Been Trying,Archie Bell and The Drells,I Can't Stop Dancing,2004,100.922,0.0,6,1,0,1
SOAZKKM12A6D4F7D9D,Hala_ Tumba And Timbal,Airto Moreira,Life After That,2003,164.33,0.0,1,8,0,0
SOZRMNB12AB017F016,Juana Democracia / Calipso Del Tlc,Los Nakos,Va Por Chiapas,0,201.459,0.0,6,4,0,0
SOLISXB12A6D4FB3B6,Southern Jukebox Music (Live) (2001 Digital Remaster),Penguin Caf\xc3\xa9 Orchestra,A History,0,124.513,0.0,2,1,0,1
SOCWKZV12AB018A943,Everybody,Goose,Bring It On Rarities & Remixes,2006,130.052,0.0,11,4,1,0
SOLPKNI12A8C13CA50,Loud Up!!,The Mad Capsule Markets,1997-2004 (Hits),2004,170.94,0.0,5,1,1,1
SOTZBSG12A8C141336,Fishing Blues,Jim Kweskin_ The Jug Band,See Reverse Side For The Title,0,147.057,0.0,11,2,2,0
SOUJKAH12A6701F2A5,Control It (Album Version),Static-X,Shadow Zone,2003,144.017,0.0,6,1,1,1
SOCEPXD12AB01829AA,Got You Moving,DJ DLG feat. MC Flipside,On The Run / Back For More / Got You Moving EP,2006,128.007,0.0,11,1,1,1
SOKESRD12A6701E91C,Everybody's Gonna Be Happy,Queens Of The Stone Age,Songs For The Deaf,2002,88.889,0.0,1,1,1,0
SOJLMEY12A6D4FB027,Dead End Street,Foghat,Tight Shoes,1980,137.804,0.0,6,4,1,0
SOVIKTX12AB017E98C,Bluesanova,Daddy Dog,Turntable Essence,0,88.861,0.0,4,1,0,1
SOHELDA12A8C133D75,En La Tierra Caliente,Tam Tam Go!,The Platinum Collection,1993,135.151,0.0,9,9,0,0
SOXRZUH12A6D4F68AB,Cherry,UFO,The Essential UFO,0,132.43,0.0,7,2,0,1
SOFCCPN12A8C1435FE,All Things Must Pass (2009 Digital Remaster),George Harrison,Let It Roll - Songs Of George Harrison,0,122.341,0.0,9,4,0,1
SOFIRFY12AC909716A,valid,Riamiwo,Twisted,0,63.972,0.0,9,9,2,0
SOFRINM12A6D4F7B10,Threadbare Gypsy Soul,Pat Green,Three Days,2001,97.683,0.0,9,4,0,1
SOWTNBZ12A6D4F90C4,Lil Brother (LP Version),King Curtis,Have Tenor Sax Will Blow,0,103.579,0.0,3,10,2,1
SOUVEHM12A6D4FC57D,I'm Just Raw (prod Dan the Automator) Main,Lyrics Born,I'm Just Raw b/w Pack Up Remix,0,170.047,0.0,7,9,0,1
SOFNWZV12A8C144495,Rude!/Drum Solo,Humble Pie,The Atlanta Years,0,126.83,0.0,0,5,0,1
SOCSIII12AB0183D7F,Mi Lindo Amor,Jay P\xc3\xa9rez,Tesoros De Colecci\xc3\xb3n,0,102.155,0.0,9,1,0,1
SOBHQGR12A8C134244,Fruity Woman,Doc Pomus,The Savoy Blues_ Vol. 3,0,81.626,0.0,3,5,2,1
SOKODRA12A8C13B4B5,City Headache,Scott Matthews,Passing Stranger,2006,173.945,0.0,4,0,0,0
SOHDREN12A6D4F89EC,I Love The Life I'm Living,Slim Harpo,The Excello Singles Anthology,1993,93.77,0.0,10,0,0,1
SOGZLAA12A8C137C6D,Ain't Gonna Do That No More,Blind Blake,Blind Blake Vol. 4 (1929 - 1932),0,101.918,0.0,5,5,2,1
SOUNBZQ12A8C1366A3,78 Stimulator,Stimulator,Stimulator,2004,123.044,0.0,10,1,0,0
SOKEGBU12AB017FA3E,Skiff For The Suits,Arsonists Get All The Girls,Portals,2009,166.409,0.0,7,0,1,1
SOTNVHX12A8AE45CE9,"Medley : ""Traces"" (Live)",Jean-Jacques Goldman,Int\xc3\xa9grale 81-91,0,139.286,0.0,0,7,2,1
SOYPBQN12AB018BE82,Tranceplant,Organ Donors,MASIF HARD DANCE ICONS 003: LISA LASHES,0,146.01,0.0,5,10,1,0
SOVEIDU12AC9097A10,On The Road Again,The Sonics,Maintaining My Cool,1967,154.246,0.0,7,2,1,1
SOQCRIP12AB0184DA3,Stone a Pig,Bongzilla,Live From the Relapse Contamination Festival,2002,102.739,0.0,0,2,0,1
SORATLR12AAF3B3E19,House Of Sin,Leeroy Stagger,Beautiful House,2005,75.487,0.0,5,0,0,1
SOHPMTS12A8C14093A,25 Variations And Fugue On A Theme By G.F. Handel For Piano_ Op. 24: Variation XXII,Solomon,Solomon Vol. 2,0,82.799,0.0,3,10,4,1
SONBEKD12AB01894DC,Times Like These [Live From Red Rocks],Jack Johnson,Music For Relief Download To Donate For Haiti,0,141.257,0.0,9,11,0,1
SOJKIPU12A8C137B47,It Must Be Me,X (Australia),Aspirations,0,63.641,0.0,5,4,0,1
SOBDGBW12A8C13D50B,When Me A Move,Capleton,Lotion Man,1991,102.399,0.0,8,1,0,0
SOHUBRB12AB017E617,Molly Darling,Eddy Arnold,Cattle Call,1956,120.423,0.0,0,0,2,1
SOKQNUO12A6D4FAB22,Tristeza (Brazilian Blues),Luiz Bonfa / Oscar Castro Neves / Lalo Schifrin,Composer of Black Orpheus Plays and Sings Bossa Nova,0,86.71,0.0,9,9,0,0
SOPOCDY12A8C13F75A,4 Minutes [Featuring Justin Timberlake and Timbaland] [Bob Sinclar Space Funk Remix],Madonna,4 Minutes - The Remixes,0,104.821,0.0,0,7,0,1
SORZGSZ12A8C1337B7,Thrones And Dominions (Album),Earth,Phase 3: Thrones And Dominions,0,81.302,0.0,2,2,0,1
SOAGBCW12AB0183D8F,With a Little Dub From My Friends (feat. Luciano and U Roy),Easy Star All-Stars,Easy Star's Lonely Hearts Dub Band,2009,183.048,0.0,4,0,0,1
SOUESWQ12A8C13588E,Sicilienne (by Francis Poulenc),Laura Leon,Preludes To Passion,0,84.462,0.0,0,0,4,1
SOZQUKB12A8C13ACDB,Sweet Remedy,Jennifer Brown,In My Garden,0,144.026,0.0,10,0,0,0
SOSPNZF12AB018214F,Corazon Clandestino,Fito Paez,Cronica,0,162.38,0.0,11,6,1,0
SOOGBEO12A58A7BBD7,I'm Mad,EPMD,Business As Usual,1990,109.062,0.0,0,0,0,1
SOPEPYA12AC90758FA,De belles,Th\xc3\xa9ophil,Des vies,0,122.99,0.0,8,10,0,1
SOBHHIZ12AB01841E0,Peanuts,Little Joe & The Thrillers,Backline Volume 61,0,138.876,0.0,5,8,2,0
SOEMSEL12A8C133A42,Don't Treat Me Bad,Firehouse,Good Acoustics,1990,109.993,0.0,3,10,1,1
SOJDEBD12AB018512D,Escape From The Underrealm,Tilman Sillescu,Battleforge,2008,120.381,0.0,3,11,0,0
SOPNHHV12AB0184777,You Make Our Shack A Mansion,Grandpa Jones,The Unforgettable Grandpa Jones,0,114.546,0.0,8,8,2,1
SOXZAGF12CF5827515,Amazing,George Michael,Amazing,2004,128.407,0.0,10,1,0,0
SOXWTYQ12A58A7BDAD,Freezin' From The Inside Out,John Sebastian,Tar Beach,2001,71.952,0.0,9,9,0,1
SOSJRUA12AF729B7A7,Concede,Sister Hazel,...Somewhere More Familiar,1997,142.893,0.0,2,1,0,1
SOSKUCS12A58A7955B,Bleeds In Blue (Album Version),Home Town Hero,Home Town Hero,2002,156.202,0.0,1,1,0,1
SOOYJKF12AB0183217,Djungelstadt,Sonic Subjunkies,Live At The Suicide Club,1994,143.267,0.0,1,0,1,1
SOXYKNM12AB018D23A,Boy & Girl (Feat. Fiona Daniel),Serpentine,Beauty Queen,0,97.536,0.0,9,4,0,1
SOMLMFQ12A8C13C834,I Can Dig It,The Box Tops,Nonstop,1968,93.773,0.0,4,4,0,1
SOHANSY12AB018132E,Maga Dog/ Skanky Dog (Album),Peter Tosh & Winston Scotland,Reggae Anthology - Joe Gibbs: Scorchers From The Early Years [1967-73],0,143.85,0.0,7,7,8,1
SOPFGRC12A81C220E1,Gaffo's Ball,Sharon Shannon,The Galway Girl - The Best Of Sharon Shannon,2007,234.334,0.0,3,3,0,1
SOHCSSG12A58A7CF2D,I've Been Working on the Railroad,Laurie Berkner,Buzz Buzz,2001,171.743,0.0,0,7,0,1
SOGAGGI12AB0183FC6,Slatke male maloletnice,Beogradski Sindikat,Bssst.....Tisincina!,2002,100.017,0.0,9,0,0,0
SOEVDCK12AB018A8F3,La Pieuvre,Lara,Petit Coeur Assassin,0,125.1,0.0,9,9,0,0
SODKHSQ12AB0185513,He Took A Cab To Neptune,Art Ensemble Of Chicago,Sirius Calling,2004,183.94,0.0,4,4,0,0
SOTQWQL12A58A78E4F,Let Me In,The Fabulous Thunderbirds,The Fabulous Thunderbirds,1979,118.02,0.0,7,0,0,1
SOFLDSU12AC4689B1C,At the Club,DJ X-Change featuring DJ Omega,The X-Factor (Side B),0,160.067,0.0,1,1,0,1
SORZCXI12AB0183DB4,Body,Dj Kali,Various Artists #4,0,133.891,0.0,11,1,1,0
SOKDJRX12A8C146003,When Horsepower Meant What It Said,Sandi Thom,The Best Of,2006,210.253,0.0,4,1,0,1
SOAOBPV12A8C13A57A,Slipping Away,Vivian,V,0,177.972,0.0,9,4,0,1
SOEENRO12AB01859DF,Unsafe Sextet/Gilded Hearts of Booklovers,Busdriver,Jhelli Beam,2009,164.946,0.0,4,0,0,0
SOGDDDA12AB017E80C,Thriller (Album),Singing Melody,Jackson Lovers,0,209.956,0.0,11,1,0,1
SOCSUYP12A58A79438,Long Lonesome Blues,Blind Lemon Jefferson,The Complete Classic Sides Remastered: Chicago 1926 Disc A,1926,100.329,0.0,1,8,2,1
SOXYAYP12A6D4FF02E,Haunt Me (Album Version),Wednesday 13,Transylvania 90210,0,130.683,0.0,7,0,0,0
SOVNJBL12AB01840F9,All Night Worker,Dave Alvin,The Great American Music Galaxy,0,89.21,0.0,5,0,0,1
SOPYTWT12A6310EEF5,No Reply (Demo),Buzzcocks,Chronology,2008,177.551,0.0,6,1,0,0
SOQKLRU12AB018A995,Coward,Hoods,The King Is Dead,0,158.016,0.0,8,3,0,1
SOUYQXO12AB018B3FE,Test 72,Mush,Test EP Vol 1,0,0.0,0.0,1,1,6,1
SOSYSGH12AB0186C4F,Intro / Stay All Night_ Stay A Little Longer,Hawkshaw Hawkins,Country Style U.S.A. with Kitty Wells_ Johnnie & Jack_ Hawkshaw Hawkins_ Jean Shepard,0,117.696,0.0,5,9,2,1
SOOYBBU12A6D4F9AF3,Nature Boy,Quadro Nuevo,Luna Rossa,2002,123.006,0.0,9,4,2,1
SOCJWPN12A6D4FB3C5,Where You Think You're Goin'?,Darryl Worley,I Miss My Friend,2002,124.693,0.0,4,4,0,1
SOFEGQU12A8C13A938,Lonely Shooting Stars,Sandy Lam,Sandy Live 07,0,136.021,0.0,2,0,0,1
SOQBMLT12A8AE45F50,Shoot The Dog,George Michael,Twenty Five,2004,223.617,0.0,7,1,1,1
SORLGJC12A8C13FADC,I'll Be Home When I Can,Charlie Louvin,Hoping That You're Hoping,0,40.258,0.0,0,10,0,0
SOUNVEQ12AB018630C,Ida Red,Bob Willis,Texas Swingtime,1993,125.309,0.0,9,9,2,1
SOMZIHP12AC9E12A87,Midnight Lovers,Wyclef Jean,Masquerade,2002,195.208,0.0,1,8,0,1
SOWETKI12A67ADC802,Tainted Love feat. Tatz,NG3,As Nasty As we Wanna Be,2003,106.019,0.0,2,0,1,1
SONVVPY12A58A7A0A7,Giant Steps,Gonzalo Rubalcaba,Images: Live From Mt. Fuji,0,106.932,0.0,1,1,0,1
SOKFFSS12A8C1316E3,The Kid's Last Night (heaven is in the mountain),Abner Burnette,Calavera,0,90.92,0.0,0,0,0,1
SOEPXYF12AB01821CA,"Of Love & War (""Harry Potter & The Half-Blood Prince"")",Nicholas Hooper,Harry Potter And The Half-Blood Prince - Original Soundtrack,0,155.659,0.0,8,0,2,1
SOUNPPV12A8C13F5D3,The Song Remains The Same (2007 Remastered Album Version),Led Zeppelin,Mothership,2007,143.239,0.0,4,9,2,0
SOJZHQO12AB0184E36,Requiem Mass in D Minor_ K. 626: VIII. Lacrimosa dies illae,Vienna Concert House Orchestra_ Wiener S\xc3\xa4ngerknaben_ Ferdinand Grossmann,66 Mozart Masterpieces,0,41.634,0.0,2,2,2,0
SOHQKEZ12AC46875E9,Constructing the Absence,Sub Swara,Coup d'Yah Remixes Vol. 2,2008,94.648,0.0,7,1,0,1
SOURCQF12A6D4F6F04,Praz Him (Broken Album Version),Darwin Hobbs,Broken,2003,103.003,0.0,11,1,0,0
SOMTEOW12A8C13C938,The Aba Daba Honeymoon,Kitty Kallen,Our Lady... Kitty Kallen,0,95.471,0.0,2,1,2,1
SOQRIGO12AB018A90E,House Full Of Bullets,Joe Satriani,Live In San Francisco,1998,98.428,0.0,4,6,0,1
SOAOPCG12AC468D27E,Everything In Its Right Place,Radiohead,The Best Of,2000,122.831,0.0,5,0,0,0
SOUDXDX12AB018B942,Confiar Es Perder,Los Jaig\xc3\xbcey,Los Jaig\xc3\xbcey,0,121.996,0.0,0,5,1,1
SOYIGVZ12A8C13C73D,Eat Or Get Ate,Tum Tum,Eat Or Get Ate,2007,144.412,0.0,11,1,0,0
SOHGPEC12A8C13BBE8,Better Life,3 Doors Down,The Better Life - Deluxe Edition,2007,151.8,0.0,6,6,0,0
SOKNINP12AB018B233,Serenata de un gaitero,Gran Coquivacoa_ Neguito Borjas,Clasicos de oro del Gran Coquivacoa,0,91.965,0.0,0,11,0,1
SOMOFTZ12AB0182A54,Curse Of Sound (Dub Mix),Vuneny,V2,2006,133.297,0.0,8,1,0,1
SOOWJBD12A8C139450,Flesh And Blood,Mary Black,Best of 1991-2001 Hidden Harvest,1993,120.172,0.0,7,1,0,1
SOLAARS12A58A7786C,I Remember/Great Is Thy Faithfulness,Kathy Troccoli with Aaron Jeoffrey,Grateful Hearts,0,65.901,0.0,0,0,0,1
SOGHDQR12A8AE47EA6,Total Vision,David Tao,Atmospheric Dreams,0,161.986,0.0,2,2,0,1
SOIULKI12A58A7D8CD,Getting Closer,Cocoa Tea,One Up,1993,110.706,0.0,11,1,0,0
SOGVFPJ12A6D4F8105,Bury Me,Ashes to Ashes,Big Moving Parts,0,164.972,0.0,7,7,0,0
SOYXZSW12A3F1EA417,Healing,Blessid Union Of Souls,Close To The Edge,0,155.982,0.0,7,0,0,1
SOSXERI12AB0190244,Tough Guy,Open Hand,You And Me,2004,144.002,0.0,0,1,0,1
SONUXDT12A6D4FD8B7,Head Gone/Wine Up Uh Self (Album Version),Elephant Man,Good 2 Go,2003,80.521,0.0,6,1,0,1
SOEXCDW12A58A7C4C9,The Last Thing I Need,Big Mike Griffin,Sittin' Here With Nothing,0,86.164,0.0,5,1,0,1
SOLNWPG12A8C13B98E,Bubble Music,Cam'Ron,Purple Haze,2004,161.739,0.0,4,4,1,0
SOXNYWA12AB01877E8,Evigne,Dobet Gnahor\xc3\xa9,Djekpa la you,2010,108.153,0.0,2,9,0,1
SOAERUU12A8C13F302,Falling Down [Live Acoustic],Muse,Unintended,0,103.995,0.0,9,9,4,1
SOVDTAZ12A8BED7491,I'm Against It/Horse Feathers,The Marx Brothers,Horse Feathers / Animal Crackers,0,157.932,0.0,2,2,2,1
SOJCRRD12A58A7D438,Ayudame Freud,Ricardo Arjona,Historias,0,143.676,0.0,6,11,0,1
SOCNYWR12A8C135FA6,Boogaloo Wow,Mongo Santamaria,Santa Maria,0,119.336,0.0,0,1,2,1
SOTRVGJ12AB0183B60,La danse des petits amis,Oui Oui,Oui-oui et le cadeau surprise,0,125.093,0.0,2,4,0,1
SOOVLKO12A58A7F7BA,Will You Be There? (Live Version),Cindy Morgan,Listen,0,71.478,0.0,2,5,4,0
SOLWCYO12A5829149B,I Know You Got Soul,Eric B. & Rakim,Paid In Full,1987,94.499,0.0,7,8,1,1
SOIHAIA12AB01825F1,Army Of Me (Album Version),Chimaira,The Impossibility of Reason [Special Edition],0,90.021,0.0,4,0,1,0
SOBTCVH12AC468BF22,When They Ring The Bells Of Heaven,The Perrys,Remembering The Happy Goodmans,0,120.047,0.0,10,10,0,1
SOACNLP12A81C230B1,Einleitung,Kurt Tepperwein,Charismatisches Selbstimage - Selbst-Management,0,61.618,0.0,4,3,5,1
SOXPWTF12A81355824,Because Of You (Album Version),Unwritten Law,Here's To The Mourning,2005,103.142,0.0,8,11,0,0
SOTBYOP12AB018BA7B,Beyond The Reef,The King Sisters,Aloha,0,73.581,0.0,0,0,0,1
SOCCAYL12A8C144943,Walk In The Light,The American Boychoir,Harmony: American Songs Of Faith,0,103.027,0.0,3,3,2,1
SOCFPEQ12A6D4FC241,Then Came You,Boogie Pimps,Then Came You,2007,85.325,0.0,11,7,1,0
SONKMKL12AB018643C,6 A.M. Funk,Disco D,Ghettotech For Slow People,0,135.426,0.0,7,1,3,1
SOCGABN12A8AE481AB,The Whole World Looking At Me (Explicit LP Version),Busta Rhymes,When Disaster Strikes,0,169.951,0.0,11,0,1,1
SODHLEZ12A8AE4684B,The Arctic Ocean (Album Version),Sinch,Sinch,2002,131.915,0.0,9,5,0,0
SOUXGUH12AB0187661,Steel Guitar Rag,Alvino Rey And His Orchestra,Big Band Favourites Vol 3,2005,165.142,0.0,2,1,2,1
SOEILXI12AB017CBA6,Michael A Grammar,Broadcast,Tender Buttons,2005,85.744,0.0,7,7,0,1
SOYOQSV12CF582753D,Primordial Breath,Eluveitie,Slania,2008,94.996,0.0,11,11,0,0
SORDEXW12AB01844BE,Winds of Change,The Insects,Free the Hard Way,0,90.217,0.0,0,11,0,1
SOYFPUW12A6D223ADC,Call Me Lightning,Flamin' Groovies,Kicks,0,94.15,0.0,1,8,0,1
SOALEMW12A8C141B54,New D.B.A. Blues,Josh White,Josh White Vol. 2 1933-1935,0,88.313,0.0,10,10,2,1
SONPCEY12AF729F0BF,Scream On Em,The Game,Doctor's Advocate,0,169.672,0.0,9,9,0,1
SOWQSUC12A6D4F969C,Green Mind,Dinosaur Jr,Green Mind [Digital Version] [with Bonus Tracks],1991,135.314,0.0,4,8,1,1
SOGQEED12A8C13FCDB,I Can't Be Your Man,Porter Wagoner,Porter Wagoner's When The One You Love Says I Love You,0,109.079,0.0,7,7,0,1
SOGARVR12A8C13460B,Rock Me,Santana,The Birth Of Santana - The Complete Early Years,0,136.915,0.0,10,5,2,0
SOGMUJM12A8C13BE4C,Hua Yu Ai Li Si,Miriam Yeung,Single,0,88.02,0.0,9,9,0,1
SOJXRWG12AC9E15691,Narrative #2,Michael Bloomfield,If You Love These Blues_ Play'em As You Please,0,195.462,0.0,9,8,11,1
SOIRCEO12A8C134D85,Money Didn't Change Me,Three 6 Mafia,Da Unbreakables (Explicit Version),2003,155.08,0.0,6,9,0,0
SOCQKYB12AB018851F,Mon dieu,Jos\xc3\xa9lito,Les plus grandes chansons,0,100.229,0.0,7,7,2,1
SOIUJNU12A6D4FB62D,Playing James Mason,Mel Blanc,EMI Comedy - Mel Blanc,0,70.608,0.0,8,9,2,0
SOJVMJI12AF72A14F8,Virtuous Woman,Warrior King,Riddim Rider : Trod'n to Zion,2002,147.97,0.0,8,10,0,1
SONHEAC12AB01886A5,Ballin' (Radio),Big Rich,Ballin' - Single,0,93.976,0.0,9,9,0,0
SOMGJCG12A8C135211,Lado A Lado (Bomba Carnaval Mix),Fulanito,La Nueva Mezcla 2,0,126.855,0.0,10,0,1,0
SOBVTWE12AB01872C8,Happy Safari,Bert Kaempfert,Two In One - A Singin' Safari/Safari Swings Again,1997,139.186,0.0,8,10,2,1
SOQAZYX12AB0182724,Separate Ways,Agnostic Front,Disarming Violence,2002,87.872,0.0,4,7,0,0
SOIXZBS12A8C13DAFB,Sag es sag es feat. Neo,Samy Deluxe,The big baus of the nauf,2006,94.31,0.0,10,1,1,0
SOYMWXX12A8C139730,Ethiopian Anthem,Ras Michael and the Sons of Negus,Lion Country,1978,162.618,0.0,8,0,0,1
SOANVVN12A8AE452E2,Eduardo,Sapo,Pastanaga,2003,166.002,0.0,6,6,0,0
SOTBDQJ12A8C136EAF,Never Gonna Give You Up,Musical Youth,True 80's Love,1982,85.776,0.0,7,0,0,1
SOMSKXY12AC3DF61C1,Percussio Livre,Grupo Batuque,Samba De Rua,0,148.975,0.0,10,4,3,1
SOMKGQN12A8C1339D2,Blue Orchid,The White Stripes,Blue Orchid,2005,152.785,0.0,1,0,0,1
SOBRAEX12A6D4F8F86,Could This Be Love,Leroy Hutson,The Man!,1974,117.001,0.0,10,11,0,0
SOAFHKH12AC90757B7,Josy,Nicolas Bacchus,Balades pour enfants louches,2002,133.812,0.0,0,0,0,0
SOEFXUF12AB018418B,Unwanted,Avril Lavigne,My World,2001,162.025,0.0,2,4,0,1
SOYYBBC12A58A7A468,Peppermint Patty (LP Version),Vince Guaraldi,Oh Good Grief,0,139.768,0.0,10,3,2,1
SOPDFZN12A670215C4,Why Can't This Be Love (Remastered Version),Van Halen,The Best Of Both Worlds,0,88.471,0.0,0,0,0,1
SOPBCQA12AB017CD16,Second Hand Rose,Roy Drusky,Second Hand Rose,0,133.838,0.0,2,9,0,1
SOPKFPV12A8C141BA2,Elizabeth Story_ et al._ Honeybabe_ Your Papa Cares For You,Elizabeth Cotten,Live!,0,127.387,0.0,2,9,0,1
SOCWKCI12A8C136DBB,Pray The I Miss,Hinge,Elemental Evil,0,137.741,0.0,10,0,0,1
SOEHHBS12A8C13587E,Campane,Livio Minafra,La Fiamma E Il Cristallo,0,137.754,0.0,7,0,2,1
SOCQDVP12A8C1402DC,Everything Man (Album Version),Talib Kweli,Eardrum,2007,89.658,0.0,8,8,0,1
SOGBXMY12AB01826BE,These Foolish Things,Fixx_ The,2005 International Barbershop Quartet Contest - First Round - Volume 5,0,83.413,0.0,6,1,0,1
SORFOYB12A6701FE39,Time / Confusion,Arthur Brown,The Crazy World Of Arthur Brown,1968,71.077,0.0,0,7,0,0
SOEYLBU12AB017F771,Trybal,Stargarden,The Art of Analog Diversion,2004,131.85,0.0,9,4,0,0
SODPFQN12AB0182AE2,Night Time Blues,Ma Rainey,Night Shift Blues,2005,85.506,0.0,10,5,2,1
SOMLCEU12A6D4FAB01,Slow Hand (LP Version),Conway Twitty,Southern Comfort,0,106.407,0.0,2,0,0,0
SOQQVIP12A8C13E7E6,Sadness,Mavado,Gangsta For Life: The Symphony Of David Brooks,2007,135.733,0.0,7,0,1,0
SOQTDME12AB0183F30,A Soldiers Intro,(hed) p.e.,New World Orphans,0,106.681,0.0,2,5,5,1
SOJNQAS12A8C134963,Music For The Head,Porcupine Tree,On The Sunday Of Life,1991,44.816,0.0,5,0,4,1
SOZMKSN12AC96186C4,My Old Man Boogie,The Reverend Peyton's Big Damn Band,Big Damn Nation,2006,118.167,0.0,0,2,0,1
SOLXPOJ12AC468AC3F,Fuck You,Mister Ries,Rotterdam EP,0,160.006,0.0,11,1,3,1
SOAVASI12AB01899F3,All Purpose Experiment,Controlled Dissonance,For A Few Dollars More,0,0.0,0.0,8,3,6,1
SOINODQ12CF5826752,Dirty Harry (Single Edit),Gorillaz,Dirty Harry,2005,96.179,0.0,6,0,0,1
SOWCTGJ12AB0184820,None Missing,Birdapres,New Recruits,0,150.087,0.0,4,0,0,0
SOMRZTC12AB01884CC,Feelings Gone (feat. Sam Sparro) (Joachim Garraud Remix),Basement Jaxx,Feelings Gone (feat. Sam Sparro),0,197.011,0.0,3,10,0,0
